SnapshotId,RecordId,RecordOrdinal,BrandRaw,BrandNormalized,Category,CategoryEquipmentTypes,Length,SegCountDeclared,SegmentCountObserved,OptionCountObserved,ExtraFieldsJson
2026-01-24_v3.84,r00274,274,Daikin,GOODMAN/AMANA/DAIKIN,Air Handler,[],10,7,7,3,{}
2026-01-24_v3.84,r00275,275,Daikin,GOODMAN/AMANA/DAIKIN,Air Handler,[],10,8,8,24,{}
2026-01-24_v3.84,r00276,276,Daikin,GOODMAN/AMANA/DAIKIN,Air Handler,[],10,9,9,4,{}
2026-01-24_v3.84,r00277,277,Daikin,GOODMAN/AMANA/DAIKIN,Air Handler,[],11,9,9,4,{}
2026-01-24_v3.84,r00278,278,Daikin,GOODMAN/AMANA/DAIKIN,Air Handler,[],11,9,9,3,{}
2026-01-24_v3.84,r00279,279,Daikin,GOODMAN/AMANA/DAIKIN,Air Handler,[],12,10,10,4,{}
2026-01-24_v3.84,r00280,280,Daikin,GOODMAN/AMANA/DAIKIN,Air Handler,[],12,10,10,24,{}
2026-01-24_v3.84,r00281,281,Daikin,GOODMAN/AMANA/DAIKIN,Air Handler,[],12,11,11,4,{}
2026-01-24_v3.84,r00282,282,Daikin,GOODMAN/AMANA/DAIKIN,Air Handler,[],14,11,11,8,{}
2026-01-24_v3.84,r00283,283,Daikin,GOODMAN/AMANA/DAIKIN,Air Handler,[],14,12,12,16,{}
2026-01-24_v3.84,r00284,284,Daikin,GOODMAN/AMANA/DAIKIN,Chiller,[],9,7,7,5,{}
2026-01-24_v3.84,r00285,285,Daikin,GOODMAN/AMANA/DAIKIN,Coil,[],12,10,10,7,{}
2026-01-24_v3.84,r00286,286,Daikin,GOODMAN/AMANA/DAIKIN,Coil,[],13,11,11,10,{}
2026-01-24_v3.84,r00287,287,Daikin,GOODMAN/AMANA/DAIKIN,Condenser,[],9,6,6,7,{}
2026-01-24_v3.84,r00288,288,Daikin,GOODMAN/AMANA/DAIKIN,Condenser,[],10,5,5,4,{}
2026-01-24_v3.84,r00289,289,Daikin,GOODMAN/AMANA/DAIKIN,Condenser,[],10,7,7,14,{}
2026-01-24_v3.84,r00290,290,Daikin,GOODMAN/AMANA/DAIKIN,Condenser,[],10,9,9,15,{}
2026-01-24_v3.84,r00291,291,Daikin,GOODMAN/AMANA/DAIKIN,Condenser,[],11,9,9,6,{}
2026-01-24_v3.84,r00292,292,Daikin,GOODMAN/AMANA/DAIKIN,Condenser,[],12,9,9,10,{}
2026-01-24_v3.84,r00293,293,Daikin,GOODMAN/AMANA/DAIKIN,Condenser,[],12,9,9,11,{}
2026-01-24_v3.84,r00294,294,Daikin,GOODMAN/AMANA/DAIKIN,Condenser,[],12,10,10,11,{}
2026-01-24_v3.84,r00295,295,Daikin,GOODMAN/AMANA/DAIKIN,Condenser,[],12,11,11,15,{}
2026-01-24_v3.84,r00296,296,Daikin,GOODMAN/AMANA/DAIKIN,Condenser,[],12,11,11,12,{}
2026-01-24_v3.84,r00297,297,Daikin,GOODMAN/AMANA/DAIKIN,Condenser,[],13,12,12,16,{}
2026-01-24_v3.84,r00298,298,Daikin,GOODMAN/AMANA/DAIKIN,Condensing Furnace,[],11,8,8,9,{}
2026-01-24_v3.84,r00299,299,Daikin,GOODMAN/AMANA/DAIKIN,Condensing Furnace,[],12,9,9,10,{}
2026-01-24_v3.84,r00300,300,Daikin,GOODMAN/AMANA/DAIKIN,Furnace,[],7,5,5,8,{}
2026-01-24_v3.84,r00301,301,Daikin,GOODMAN/AMANA/DAIKIN,Furnace,[],8,6,6,8,{}
2026-01-24_v3.84,r00302,302,Daikin,GOODMAN/AMANA/DAIKIN,Furnace,[],9,7,7,4,{}
2026-01-24_v3.84,r00303,303,Daikin,GOODMAN/AMANA/DAIKIN,Furnace,[],9,7,7,15,{}
2026-01-24_v3.84,r00304,304,Daikin,GOODMAN/AMANA/DAIKIN,Furnace,[],10,8,8,16,{}
2026-01-24_v3.84,r00305,305,Daikin,GOODMAN/AMANA/DAIKIN,Furnace,[],10,8,8,17,{}
2026-01-24_v3.84,r00306,306,Daikin,GOODMAN/AMANA/DAIKIN,Furnace,[],11,9,9,12,{}
2026-01-24_v3.84,r00307,307,Daikin,GOODMAN/AMANA/DAIKIN,Furnace,[],12,9,9,13,{}
2026-01-24_v3.84,r00308,308,Daikin,GOODMAN/AMANA/DAIKIN,Furnace,[],14,11,11,16,{}
2026-01-24_v3.84,r00309,309,Daikin,GOODMAN/AMANA/DAIKIN,Furnace,[],14,11,11,16,{}
2026-01-24_v3.84,r00310,310,Daikin,GOODMAN/AMANA/DAIKIN,Mini-Split,[],9,7,7,11,{}
2026-01-24_v3.84,r00311,311,Daikin,GOODMAN/AMANA/DAIKIN,Mini-Split,[],9,7,7,12,{}
2026-01-24_v3.84,r00312,312,Daikin,GOODMAN/AMANA/DAIKIN,Mini-Split,[],10,6,6,5,{}
2026-01-24_v3.84,r00313,313,Daikin,GOODMAN/AMANA/DAIKIN,Mini-Split,[],10,7,7,5,{}
2026-01-24_v3.84,r00314,314,Daikin,GOODMAN/AMANA/DAIKIN,Mini-Split,[],10,7,7,12,{}
2026-01-24_v3.84,r00315,315,Daikin,GOODMAN/AMANA/DAIKIN,Mini-Split,[],10,7,7,25,{}
2026-01-24_v3.84,r00316,316,Daikin,GOODMAN/AMANA/DAIKIN,Mini-Split,[],11,7,7,24,{}
2026-01-24_v3.84,r00317,317,Daikin,GOODMAN/AMANA/DAIKIN,Mini-Split,[],11,7,7,20,{}
2026-01-24_v3.84,r00318,318,Daikin,GOODMAN/AMANA/DAIKIN,Mini-Split,[],11,8,8,21,{}
2026-01-24_v3.84,r00319,319,Daikin,GOODMAN/AMANA/DAIKIN,Mini-Split,[],11,8,8,11,{}
2026-01-24_v3.84,r00320,320,Daikin,GOODMAN/AMANA/DAIKIN,Mini-Split,[],10,7,7,12,{}
2026-01-24_v3.84,r00321,321,Daikin,GOODMAN/AMANA/DAIKIN,Multi,[],10,5,5,3,{}
2026-01-24_v3.84,r00322,322,Daikin,GOODMAN/AMANA/DAIKIN,Multi,[],11,5,5,3,{}
2026-01-24_v3.84,r00323,323,Daikin,GOODMAN/AMANA/DAIKIN,Package,[],10,8,8,1,{}
2026-01-24_v3.84,r00324,324,Daikin,GOODMAN/AMANA/DAIKIN,Package,[],11,6,6,0,{}
2026-01-24_v3.84,r00325,325,Daikin,GOODMAN/AMANA/DAIKIN,Package,[],11,8,8,13,{}
2026-01-24_v3.84,r00326,326,Daikin,GOODMAN/AMANA/DAIKIN,Package,[],11,10,10,3,{}
2026-01-24_v3.84,r00327,327,Daikin,GOODMAN/AMANA/DAIKIN,Package,[],11,7,7,7,{}
2026-01-24_v3.84,r00328,328,Daikin,GOODMAN/AMANA/DAIKIN,Package,[],11,10,10,3,{}
2026-01-24_v3.84,r00329,329,Daikin,GOODMAN/AMANA/DAIKIN,Package,[],12,8,8,1,{}
2026-01-24_v3.84,r00330,330,Daikin,GOODMAN/AMANA/DAIKIN,Package,[],12,8,8,1,{}
2026-01-24_v3.84,r00331,331,Daikin,GOODMAN/AMANA/DAIKIN,Package,[],12,10,10,1,{}
2026-01-24_v3.84,r00332,332,Daikin,GOODMAN/AMANA/DAIKIN,Package Rooftop Unit,[],12,10,10,25,{}
2026-01-24_v3.84,r00333,333,Daikin,GOODMAN/AMANA/DAIKIN,Package,[],13,8,8,16,{}
2026-01-24_v3.84,r00334,334,Daikin,GOODMAN/AMANA/DAIKIN,Package,[],13,9,9,1,{}
2026-01-24_v3.84,r00335,335,Daikin,GOODMAN/AMANA/DAIKIN,Package,[],14,11,11,6,{}
2026-01-24_v3.84,r00336,336,Daikin,GOODMAN/AMANA/DAIKIN,Package,[],14,11,11,3,{}
2026-01-24_v3.84,r00337,337,Daikin,GOODMAN/AMANA/DAIKIN,Package,[],15,11,11,10,{}
2026-01-24_v3.84,r00338,338,Daikin,GOODMAN/AMANA/DAIKIN,Package,[],15,11,11,1,{}
2026-01-24_v3.84,r00339,339,Daikin,GOODMAN/AMANA/DAIKIN,Package,[],15,11,11,49,{}
2026-01-24_v3.84,r00340,340,Daikin,GOODMAN/AMANA/DAIKIN,Package,[],16,12,12,69,{}
2026-01-24_v3.84,r00341,341,Daikin,GOODMAN/AMANA/DAIKIN,Package,[],18,15,15,66,{}
2026-01-24_v3.84,r00342,342,Daikin,GOODMAN/AMANA/DAIKIN,Package Rooftop Unit,[],17,12,12,38,{}
2026-01-24_v3.84,r00343,343,Daikin,GOODMAN/AMANA/DAIKIN,Package Rooftop Unit,[],24,19,19,133,{}
2026-01-24_v3.84,r00344,344,Daikin,GOODMAN/AMANA/DAIKIN,VRV,[],11,7,7,34,{}
2026-01-24_v3.84,r00345,345,Daikin,GOODMAN/AMANA/DAIKIN,Water Source HP,[],25,21,21,49,{}
2026-01-24_v3.84,r00346,346,Amana,GOODMAN/AMANA/DAIKIN,Air Handler,[],8,7,7,7,{}
2026-01-24_v3.84,r00347,347,Amana,GOODMAN/AMANA/DAIKIN,Air Handler,[],7,4,4,0,{}
2026-01-24_v3.84,r00348,348,Amana,GOODMAN/AMANA/DAIKIN,Air Handler,[],8,5,5,1,{}
2026-01-24_v3.84,r00349,349,Amana,GOODMAN/AMANA/DAIKIN,Air Handler,[],10,7,7,2,{}
2026-01-24_v3.84,r00350,350,Amana,GOODMAN/AMANA/DAIKIN,Air Handler,[],11,8,8,3,{}
2026-01-24_v3.84,r00351,351,Amana,GOODMAN/AMANA/DAIKIN,Air Handler,[],11,9,9,3,{}
2026-01-24_v3.84,r00352,352,Amana,GOODMAN/AMANA/DAIKIN,Coil,[],10,8,8,4,{}
2026-01-24_v3.84,r00353,353,Amana,GOODMAN/AMANA/DAIKIN,Condenser,[],8,7,7,2,{}
2026-01-24_v3.84,r00354,354,Amana,GOODMAN/AMANA/DAIKIN,Condenser,[],8,7,7,11,{}
2026-01-24_v3.84,r00355,355,Amana,GOODMAN/AMANA/DAIKIN,Condenser,[],10,8,8,5,{}
2026-01-24_v3.84,r00356,356,Amana,GOODMAN/AMANA/DAIKIN,Condenser,[],11,9,9,5,{}
2026-01-24_v3.84,r00357,357,Amana,GOODMAN/AMANA/DAIKIN,Condensing Furnace,[],8,6,6,2,{}
2026-01-24_v3.84,r00358,358,Amana,GOODMAN/AMANA/DAIKIN,Furnace,[],10,7,7,14,{}
2026-01-24_v3.84,r00359,359,Amana,GOODMAN/AMANA/DAIKIN,Furnace,[],10,7,7,18,{}
2026-01-24_v3.84,r00360,360,Amana,GOODMAN/AMANA/DAIKIN,Furnace,[],10,8,8,7,{}
2026-01-24_v3.84,r00361,361,Amana,GOODMAN/AMANA/DAIKIN,Furnace,[],11,8,8,20,{}
2026-01-24_v3.84,r00362,362,Amana,GOODMAN/AMANA/DAIKIN,Heater Kit,[],8,5,5,6,{}
2026-01-24_v3.84,r00363,363,Amana,GOODMAN/AMANA/DAIKIN,Package,[],11,8,8,1,{}
2026-01-24_v3.84,r00364,364,Amana,GOODMAN/AMANA/DAIKIN,PTAC,[],15,11,11,82,{}
2026-01-24_v3.84,r00365,365,Goodman,GOODMAN/AMANA/DAIKIN,Air Handler,[],9,7,7,2,{}
2026-01-24_v3.84,r00366,366,Goodman,GOODMAN/AMANA/DAIKIN,Air Handler,[],10,8,8,4,{}
2026-01-24_v3.84,r00367,367,Goodman,GOODMAN/AMANA/DAIKIN,Air Handler,[],12,9,9,4,{}
2026-01-24_v3.84,r00368,368,Goodman,GOODMAN/AMANA/DAIKIN,Air Handler,[],12,11,11,5,{}
2026-01-24_v3.84,r00369,369,Goodman,GOODMAN/AMANA/DAIKIN,Air Handler,[],13,11,11,5,{}
2026-01-24_v3.84,r00370,370,Goodman,GOODMAN/AMANA/DAIKIN,Condenser,[],7,4,4,10,{}
2026-01-24_v3.84,r00371,371,Goodman,GOODMAN/AMANA/DAIKIN,Condenser,[],7,4,4,10,{}
2026-01-24_v3.84,r00372,372,Goodman,GOODMAN/AMANA/DAIKIN,Condenser,[],7,5,5,1,{}
2026-01-24_v3.84,r00373,373,Goodman,GOODMAN/AMANA/DAIKIN,Condenser,[],7,6,6,1,{}
2026-01-24_v3.84,r00374,374,Goodman,GOODMAN/AMANA/DAIKIN,Condenser,[],8,4,4,8,{}
2026-01-24_v3.84,r00375,375,Goodman,GOODMAN/AMANA/DAIKIN,Condenser,[],8,6,6,1,{}
2026-01-24_v3.84,r00376,376,Goodman,GOODMAN/AMANA/DAIKIN,Condenser,[],12,11,11,9,{}
2026-01-24_v3.84,r00377,377,Goodman,GOODMAN/AMANA/DAIKIN,Package,[],10,4,4,1,{}
2026-01-24_v3.84,r00378,378,Goodman,GOODMAN/AMANA/DAIKIN,Package,[],12,6,6,2,{}
2026-01-24_v3.84,r00379,379,Goodman,GOODMAN/AMANA/DAIKIN,Package,[],16,12,12,24,{}
2026-01-24_v3.84,r00380,380,McQuay,MCQUAY,Chiller,[],9,7,7,5,{}
2026-01-24_v3.84,r00381,381,McQuay,MCQUAY,PTAC,[],15,9,9,10,{}
2026-01-24_v3.84,r00382,382,McQuay,MCQUAY,Package Rooftop Unit,[],9,7,7,17,{}
2026-01-24_v3.84,r00383,383,McQuay,MCQUAY,Package Rooftop Unit,[],14,9,9,9,{}
2026-01-24_v3.84,r00384,384,McQuay,MCQUAY,Water Source HP,[],10,6,6,32,{}
2026-01-24_v3.84,r00385,385,McQuay,MCQUAY,Water Source HP,[],13,9,9,30,{}
2026-01-24_v3.84,r00386,386,Danfoss,DANFOSS,Compressor,[],7,6,6,33,{}
2026-01-24_v3.84,r00387,387,Danfoss,DANFOSS,Compressor,[],11,9,9,28,{}
2026-01-24_v3.84,r00388,388,Danfoss,DANFOSS,Compressor,[],11,9,9,26,{}
2026-01-24_v3.84,r00389,389,Danfoss,DANFOSS,Compressor,[],12,8,8,18,{}
2026-01-24_v3.84,r00390,390,Danfoss,DANFOSS,Condenser,[],15,9,9,30,{}
2026-01-24_v3.84,r00391,391,Desert Aire,DESERT AIRE,Dehumidifier,[],15,10,10,47,{}
2026-01-24_v3.84,r00392,392,Diamond Air,DIAMOND AIR,Package,[],8,5,5,1,{}
2026-01-24_v3.84,r00393,393,Dunham-Bush,DUNHAM-BUSH,Air Handler,[],19,11,11,10,{}
2026-01-24_v3.84,r00394,394,Dunham-Bush,DUNHAM-BUSH,Air Handler,[],20,12,12,11,{}
2026-01-24_v3.84,r00395,395,Dunham-Bush,DUNHAM-BUSH,Air Handler,[],20,12,12,13,{}
2026-01-24_v3.84,r00396,396,Dunham-Bush,DUNHAM-BUSH,Air Handler,[],21,13,13,14,{}
2026-01-24_v3.84,r00397,397,Dunham-Bush,DUNHAM-BUSH,Chiller,[],11,7,7,11,{}
2026-01-24_v3.84,r00398,398,Dunham-Bush,DUNHAM-BUSH,Chiller,[],14,9,9,15,{}
2026-01-24_v3.84,r00399,399,Dunham-Bush,DUNHAM-BUSH,Chiller,[],15,10,10,16,{}
2026-01-24_v3.84,r00400,400,Dunham-Bush,DUNHAM-BUSH,Package Rooftop Unit,[],14,9,9,20,{}
2026-01-24_v3.84,r00401,401,Dunham-Bush,DUNHAM-BUSH,Package Rooftop Unit,[],16,10,10,19,{}
2026-01-24_v3.84,r00402,402,Durastar,DURASTAR,Furnace,[],17,11,11,2,{}
2026-01-24_v3.84,r00403,403,Durastar,DURASTAR,Condenser,[],14,10,10,3,{}
2026-01-24_v3.84,r00404,404,Durastar,DURASTAR,Condenser,[],15,11,11,3,{}
2026-01-24_v3.84,r00405,405,ECR International,ECR INTERNATIONAL,Condenser,[],11,9,9,13,{}
2026-01-24_v3.84,r00406,406,ECR International,ECR INTERNATIONAL,Mini-Split,[],8,7,7,6,{}
2026-01-24_v3.84,r00407,407,ECR International,ECR INTERNATIONAL,Mini-Split,[],8,7,7,8,{}
2026-01-24_v3.84,r00408,408,ECR International,ECR INTERNATIONAL,Mini-Split,[],9,6,6,12,{}
2026-01-24_v3.84,r00409,409,ECR International,ECR INTERNATIONAL,Mini-Split,[],9,6,6,11,{}
2026-01-24_v3.84,r00410,410,ECR International,ECR INTERNATIONAL,Mini-Split,[],15,14,14,50,{}
2026-01-24_v3.84,r00411,411,Embraco,EMBRACO,Compressor,[],9,5,5,7,{}
2026-01-24_v3.84,r00412,412,Enertech Global,ENERTECH GLOBAL,Water Source HP,[],15,12,12,20,{}
2026-01-24_v3.84,r00413,413,Evapco,EVAPCO,Cooling Tower,[],9,5,5,15,{}
2026-01-24_v3.84,r00414,414,Evapco,EVAPCO,Cooling Tower,[],9,7,7,19,{}
2026-01-24_v3.84,r00415,415,Evapco,EVAPCO,Cooling Tower,[],10,7,7,19,{}
2026-01-24_v3.84,r00416,416,Evapco,EVAPCO,Evaporators,[],16,9,9,6,{}
2026-01-24_v3.84,r00417,417,Evapco,EVAPCO,Evaporators,[],17,9,9,5,{}
2026-01-24_v3.84,r00418,418,Fedders,FEDDERS,Condenser,[],9,8,8,9,{}
2026-01-24_v3.84,r00419,419,Fedders,FEDDERS,Condenser,[],10,8,8,9,{}
2026-01-24_v3.84,r00420,420,First Co,FIRST CO,Air Handler,[],7,4,4,9,{}
2026-01-24_v3.84,r00421,421,First Co,FIRST CO,Air Handler,[],8,4,4,9,{}
2026-01-24_v3.84,r00422,422,First Co,FIRST CO,Air Handler,[],10,5,5,7,{}
2026-01-24_v3.84,r00423,423,First Co,FIRST CO,Package,[],10,6,6,2,{}
2026-01-24_v3.84,r00424,424,First Co,FIRST CO,Package,[],9,5,5,2,{}
2026-01-24_v3.84,r00425,425,First Co,FIRST CO,Package,[],11,6,6,2,{}
2026-01-24_v3.84,r00426,426,First Co,FIRST CO,Package,[],13,10,10,22,{}
2026-01-24_v3.84,r00427,427,First Co,FIRST CO,Water Source HP,[],12,6,6,7,{}
2026-01-24_v3.84,r00428,428,Friedrich,FRIEDRICH,Mini-Split,[],9,7,7,9,{}
2026-01-24_v3.84,r00429,429,Friedrich,FRIEDRICH,Mini-Split,[],9,8,8,13,{}
2026-01-24_v3.84,r00430,430,Friedrich,FRIEDRICH,Mini-Split,[],11,8,8,12,{}
2026-01-24_v3.84,r00431,431,Friedrich,FRIEDRICH,Package,[],8,7,7,8,{}
2026-01-24_v3.84,r00432,432,Friedrich,FRIEDRICH,Package,[],11,6,6,4,{}
2026-01-24_v3.84,r00433,433,Friedrich,FRIEDRICH,PTAC,[],8,7,7,12,{}
2026-01-24_v3.84,r00434,434,Friedrich,FRIEDRICH,PTAC,[],9,7,7,7,{}
2026-01-24_v3.84,r00435,435,Friedrich,FRIEDRICH,PTAC,[],10,8,8,7,{}
2026-01-24_v3.84,r00436,436,Fujitsu,FUJITSU,Air Handler,[],10,9,9,10,{}
2026-01-24_v3.84,r00437,437,Fujitsu,FUJITSU,Air Handler,[],12,9,9,17,{}
2026-01-24_v3.84,r00438,438,Fujitsu,FUJITSU,Air Handler,[],14,10,10,15,{}
2026-01-24_v3.84,r00439,439,Fujitsu,FUJITSU,Coil,[],10,7,7,8,{}
2026-01-24_v3.84,r00440,440,Fujitsu,FUJITSU,Condenser,[],12,9,9,11,{}
2026-01-24_v3.84,r00441,441,Fujitsu,FUJITSU,Furnace,[],12,8,8,8,{}
2026-01-24_v3.84,r00442,442,Fujitsu,FUJITSU,Furnace,[],13,8,8,8,{}
2026-01-24_v3.84,r00443,443,Fujitsu,FUJITSU,Mini-Split,[],6,4,4,18,{}
2026-01-24_v3.84,r00444,444,Fujitsu,FUJITSU,Mini-Split,[],10,7,7,22,{}
2026-01-24_v3.84,r00445,445,Fujitsu,FUJITSU,Mini-Split,[],11,8,8,51,{}
2026-01-24_v3.84,r00446,446,Fujitsu,FUJITSU,Mini-Split,[],11,9,9,11,{}
2026-01-24_v3.84,r00447,447,Fujitsu,FUJITSU,Mini-Split,[],11,10,10,14,{}
2026-01-24_v3.84,r00448,448,Eubank,EUBANK,Package,[],13,10,10,23,{}
2026-01-24_v3.84,r00449,449,Eubank,EUBANK,Package,[],14,12,11,14,{}
2026-01-24_v3.84,r00450,450,Eubank,EUBANK,Package,[],15,13,13,24,{}
2026-01-24_v3.84,r00451,451,Eubank,EUBANK,Package,[],30,25,25,132,{}
2026-01-24_v3.84,r00452,452,GE,GENERAL ELECTRIC,Air Handler,[],12,11,11,6,{}
2026-01-24_v3.84,r00453,453,GE,GENERAL ELECTRIC,Condenser,[],8,7,7,4,{}
2026-01-24_v3.84,r00454,454,GE,GENERAL ELECTRIC,Multi,[],6,5,5,7,{}
2026-01-24_v3.84,r00455,455,GE,GENERAL ELECTRIC,PTAC,[],10,7,7,33,{}
2026-01-24_v3.84,r00456,456,Gree,GREE,Air Handler,[],16,7,7,5,{}
2026-01-24_v3.84,r00457,457,Gree,GREE,Mini-Split,[],11,10,10,23,{}
2026-01-24_v3.84,r00458,458,Gree,GREE,Mini-Split,[],14,7,7,15,{}
2026-01-24_v3.84,r00459,459,Gree,GREE,Mini-Split,[],15,7,7,15,{}
2026-01-24_v3.84,r00460,460,Gree,GREE,Mini-Split,[],16,7,7,14,{}
2026-01-24_v3.84,r00461,461,Gree,GREE,Mini-Split,[],17,8,8,20,{}
2026-01-24_v3.84,r00462,462,Gree,GREE,Mini-Split,[],17,12,12,34,{}
2026-01-24_v3.84,r00463,463,Gree,GREE,Mini-Split,[],17,13,13,16,{}
2026-01-24_v3.84,r00464,464,Gree,GREE,Mini-Split,[],18,13,13,16,{}
2026-01-24_v3.84,r00465,465,Gree,GREE,PTAC,[],16,7,7,10,{}
2026-01-24_v3.84,r00466,466,Greenheck,GREENHECK,Exhaust Fan,[],10,4,4,4,{}
2026-01-24_v3.84,r00467,467,Greenheck,GREENHECK,Energy Recovery Ventilators,[],10,6,6,4,{}
2026-01-24_v3.84,r00468,468,Greenheck,GREENHECK,Energy Recovery Ventilators,[],11,6,6,10,{}
2026-01-24_v3.84,r00469,469,Greenheck,GREENHECK,Energy Recovery Ventilators,[],13,8,8,11,{}
2026-01-24_v3.84,r00470,470,Haier,HAIER,Air Handler,[],12,9,9,8,{}
2026-01-24_v3.84,r00471,471,Haier,HAIER,Multi,[],9,8,8,7,{}
2026-01-24_v3.84,r00472,472,Hayward,HAYWARD,Pool Heater,[],9,5,5,11,{}
2026-01-24_v3.84,r00473,473,ICP,CARRIER/ICP,Air Handler,[],7,4,4,4,{}
2026-01-24_v3.84,r00474,474,ICP,CARRIER/ICP,Air Handler,[],8,6,6,3,{}
2026-01-24_v3.84,r00475,475,ICP,CARRIER/ICP,Air Handler,[],9,5,5,9,{}
2026-01-24_v3.84,r00476,476,ICP,CARRIER/ICP,Air Handler,[],9,6,6,4,{}
2026-01-24_v3.84,r00477,477,ICP,CARRIER/ICP,Air Handler,[],10,8,8,3,{}
2026-01-24_v3.84,r00478,478,ICP,CARRIER/ICP,Air Handler,[],10,8,8,1,{}
2026-01-24_v3.84,r00479,479,ICP,CARRIER/ICP,Air Handler,[],10,8,8,2,{}
2026-01-24_v3.84,r00480,480,ICP,CARRIER/ICP,Air Handler,[],10,8,8,3,{}
2026-01-24_v3.84,r00481,481,ICP,CARRIER/ICP,Air Handler,[],11,8,8,4,{}
2026-01-24_v3.84,r00482,482,ICP,CARRIER/ICP,Air Handler,[],11,9,9,4,{}
2026-01-24_v3.84,r00483,483,ICP,CARRIER/ICP,Air Handler,[],12,11,11,9,{}
2026-01-24_v3.84,r00484,484,ICP,CARRIER/ICP,Air Handler,[],13,11,11,10,{}
2026-01-24_v3.84,r00485,485,ICP,CARRIER/ICP,Boiler,[],7,3,3,6,{}
2026-01-24_v3.84,r00486,486,ICP,CARRIER/ICP,Boiler,[],8,4,4,6,{}
2026-01-24_v3.84,r00487,487,ICP,CARRIER/ICP,Coil,[],7,4,4,2,{}
2026-01-24_v3.84,r00488,488,ICP,CARRIER/ICP,Coil,[],8,6,6,7,{}
2026-01-24_v3.84,r00489,489,ICP- Arcoaire-Heil-Tempstar,ICP- ARCOAIRE-HEIL-TEMPSTAR,Coil,[],10,6,6,12,{}
2026-01-24_v3.84,r00490,490,ICP- Arcoaire-Heil-Tempstar,ICP- ARCOAIRE-HEIL-TEMPSTAR,Coil,[],10,7,7,21,{}
2026-01-24_v3.84,r00491,491,ICP,CARRIER/ICP,Coil,[],10,8,8,8,{}
2026-01-24_v3.84,r00492,492,ICP,CARRIER/ICP,Coil,[],10,9,9,18,{}
2026-01-24_v3.84,r00493,493,ICP,CARRIER/ICP,Coil,[],11,9,9,10,{}
2026-01-24_v3.84,r00494,494,ICP,CARRIER/ICP,Condenser,[],7,5,5,8,{}
2026-01-24_v3.84,r00495,495,ICP,CARRIER/ICP,Condenser,[],8,6,6,3,{}
2026-01-24_v3.84,r00496,496,ICP,CARRIER/ICP,Condenser,[],8,6,6,5,{}
2026-01-24_v3.84,r00497,497,ICP,CARRIER/ICP,Condenser,[],9,7,7,4,{}
2026-01-24_v3.84,r00498,498,ICP,CARRIER/ICP,Condenser,[],9,7,7,3,{}
2026-01-24_v3.84,r00499,499,ICP,CARRIER/ICP,Condenser,[],9,7,7,4,{}
2026-01-24_v3.84,r00500,500,ICP,CARRIER/ICP,Condenser,[],9,7,7,6,{}
2026-01-24_v3.84,r00501,501,ICP,CARRIER/ICP,Condenser,[],9,8,8,10,{}
2026-01-24_v3.84,r00502,502,ICP,CARRIER/ICP,Condenser,[],10,5,5,2,{}
2026-01-24_v3.84,r00503,503,ICP,CARRIER/ICP,Condenser,[],10,6,6,1,{}
2026-01-24_v3.84,r00504,504,ICP,CARRIER/ICP,Condenser,[],10,8,8,6,{}
2026-01-24_v3.84,r00505,505,ICP,CARRIER/ICP,Condenser,[],11,7,7,0,{}
2026-01-24_v3.84,r00506,506,ICP,CARRIER/ICP,Condenser,[],12,9,9,11,{}
2026-01-24_v3.84,r00507,507,ICP,CARRIER/ICP,Condenser,[],12,11,11,7,{}
2026-01-24_v3.84,r00508,508,ICP,CARRIER/ICP,Condenser,[],12,11,11,7,{}
2026-01-24_v3.84,r00509,509,ICP,CARRIER/ICP,Condenser,[],13,9,9,6,{}
2026-01-24_v3.84,r00510,510,ICP,CARRIER/ICP,Condenser,[],14,9,10,7,{}
2026-01-24_v3.84,r00511,511,ICP,CARRIER/ICP,Condenser,[],14,11,12,19,{}
2026-01-24_v3.84,r00512,512,ICP,CARRIER/ICP,Furnace,[],9,6,6,14,{}
2026-01-24_v3.84,r00513,513,ICP,CARRIER/ICP,Furnace,[],9,7,7,33,{}
2026-01-24_v3.84,r00514,514,ICP,CARRIER/ICP,Furnace,[],10,8,8,29,{}
2026-01-24_v3.84,r00515,515,ICP,CARRIER/ICP,Furnace,[],11,7,7,17,{}
2026-01-24_v3.84,r00516,516,ICP,CARRIER/ICP,Furnace,[],11,8,8,36,{}
2026-01-24_v3.84,r00517,517,ICP,CARRIER/ICP,Furnace,[],11,8,8,5,{}
2026-01-24_v3.84,r00518,518,ICP,CARRIER/ICP,Furnace,[],12,8,8,13,{}
2026-01-24_v3.84,r00519,519,ICP,CARRIER/ICP,Furnace,[],13,9,9,16,{}
2026-01-24_v3.84,r00520,520,ICP,CARRIER/ICP,Furnace,[],14,9,9,14,{}
2026-01-24_v3.84,r00521,521,ICP,CARRIER/ICP,Heater Kit,[],9,6,6,6,{}
2026-01-24_v3.84,r00522,522,ICP,CARRIER/ICP,Mini-Split,[],11,7,8,23,{}
2026-01-24_v3.84,r00523,523,ICP,CARRIER/ICP,Mini-Split,[],12,9,9,23,{}
2026-01-24_v3.84,r00524,524,ICP,CARRIER/ICP,Multi,[],13,10,10,32,{}
2026-01-24_v3.84,r00525,525,ICP,CARRIER/ICP,Oil Furnace,[],10,7,7,20,{}
2026-01-24_v3.84,r00526,526,ICP,CARRIER/ICP,Oil Furnace,[],11,8,8,20,{}
